site,interval,DATE,Month,Day,Hour,Minute,H2CO,H2CO_30s,H2CO_2min,H2CO_5min,H2O,CH4,NumberOfSecondsInAvg,PhilZero,H2CO_Phil_Zeroes,CH4_Zeros,H2CO_Zero,dt_str,dt,dt_zeroes,H2CO_Values,CH4_Values,H2CO_Zero_Calc,Interpolated_H2CO_Zeroes,H2CO_Corrected
HW,001m,2024-08-31,08,31,21,17,4.612247302,4.551196861,4.235743415,4.209578868,0.650379463,2.07950165,58,FALSE,,FALSE,,2024-08-31 21:17,2024-08-31 21:17:00,,4.612247302,2.07950165,,-0.077169021,4.689416322
HW,001m,2024-08-31,08,31,21,18,4.820924305,4.919221889,4.60418787,4.25030635,0.648809179,2.082086599,58,FALSE,,FALSE,,2024-08-31 21:18,2024-08-31 21:18:00,,4.820924305,2.082086599,,-0.072696872,4.893621178
HW,001m,2024-08-31,08,31,21,19,4.472354453,4.361142531,4.63658885,4.327851028,0.679209132,2.078491966,58,FALSE,,FALSE,,2024-08-31 21:19,2024-08-31 21:19:00,,4.472354453,2.078491966,,-0.068224724,4.540579177
HW,001m,2024-08-31,08,31,21,20,4.27879512,4.423232143,4.480998972,4.438023437,0.72609142,2.078096181,57,FALSE,,FALSE,,2024-08-31 21:20,2024-08-31 21:20:00,,4.27879512,2.078096181,,-0.063752576,4.342547696
HW,001m,2024-08-31,08,31,21,21,4.856848475,4.760715427,4.538402383,4.561738936,0.650445909,2.078716132,58,FALSE,,FALSE,,2024-08-31 21:21,2024-08-31 21:21:00,,4.856848475,2.078716132,,-0.059280428,4.916128903
HW,001m,2024-08-31,08,31,21,22,6.23576591,5.70765103,4.947883391,4.722291092,0.62896495,2.082787319,57,FALSE,,FALSE,,2024-08-31 21:22,2024-08-31 21:22:00,,6.23576591,2.082787319,,-0.054808279,6.290574189
HW,001m,2024-08-31,08,31,21,23,4.627629876,5.181599676,5.48452082,4.913765151,0.635937542,2.077562764,58,FALSE,,FALSE,,2024-08-31 21:23,2024-08-31 21:23:00,,4.627629876,2.077562764,,-0.050336131,4.677966007
HW,001m,2024-08-31,08,31,21,24,4.183368535,4.249069709,5.034347707,4.878740543,0.62533023,2.077363078,57,FALSE,,FALSE,,2024-08-31 21:24,2024-08-31 21:24:00,,4.183368535,2.077363078,,-0.045863983,4.229232518
HW,001m,2024-08-31,08,31,21,25,3.972032311,3.971903852,4.183770181,4.793355955,0.65607161,2.072375627,58,FALSE,,FALSE,,2024-08-31 21:25,2024-08-31 21:25:00,,3.972032311,2.072375627,,-0.041391835,4.013424145
HW,001m,2024-08-31,08,31,21,26,3.780252417,3.919963413,3.984258918,4.655761849,0.712106426,2.074954204,58,FALSE,,FALSE,,2024-08-31 21:26,2024-08-31 21:26:00,,3.780252417,2.074954204,,-0.036919686,3.817172103
HW,001m,2024-08-31,08,31,21,27,3.79211735,3.765539132,3.87959745,4.364495256,0.691486197,2.075562974,58,FALSE,,FALSE,,2024-08-31 21:27,2024-08-31 21:27:00,,3.79211735,2.075562974,,-0.032447538,3.824564889
HW,001m,2024-08-31,08,31,21,28,3.695983515,3.72987715,3.750502564,3.961613058,0.608682793,2.078335184,58,FALSE,,FALSE,,2024-08-31 21:28,2024-08-31 21:28:00,,3.695983515,2.078335184,,-0.02797539,3.723958904
HW,001m,2024-08-31,08,31,21,29,4.118333438,4.015575768,3.797003668,3.874254032,0.646110413,2.074639214,58,FALSE,,FALSE,,2024-08-31 21:29,2024-08-31 21:29:00,,4.118333438,2.074639214,,-0.023503242,4.141836679
HW,001m,2024-08-31,08,31,21,30,3.980170008,3.915827087,3.940554571,3.867171073,0.675916514,2.07451695,57,FALSE,,FALSE,,2024-08-31 21:30,2024-08-31 21:30:00,,3.980170008,2.07451695,,-0.019031093,3.999201101
HW,001m,2024-08-31,08,31,21,31,3.758054522,3.900474239,3.987640884,3.874851536,0.652446264,2.074891753,58,FALSE,,FALSE,,2024-08-31 21:31,2024-08-31 21:31:00,,3.758054522,2.074891753,,-0.014558945,3.772613467
HW,001m,2024-08-31,08,31,21,32,4.521625961,4.232536466,3.987818276,3.910045343,0.719016953,2.078905178,57,FALSE,,FALSE,,2024-08-31 21:32,2024-08-31 21:32:00,,4.521625961,2.078905178,,-0.010086797,4.531712758
HW,001m,2024-08-31,08,31,21,33,4.293098061,4.451080457,4.271353891,4.082817552,0.674879574,2.076953158,58,FALSE,,FALSE,,2024-08-31 21:33,2024-08-31 21:33:00,,4.293098061,2.076953158,,-0.005614649,4.298712709
HW,001m,2024-08-31,08,31,21,34,4.422269751,4.233152618,4.382150273,4.144266957,0.597825512,2.078107737,57,FALSE,,FALSE,,2024-08-31 21:34,2024-08-31 21:34:00,,4.422269751,2.078107737,,-0.0011425,4.423412251
HW,001m,2024-08-31,08,31,21,35,4.68619816,4.763541507,4.468959567,4.294186532,0.590297688,2.078202149,57,FALSE,,FALSE,,2024-08-31 21:35,2024-08-31 21:35:00,,4.68619816,2.078202149,,0.003329648,4.682868512
HW,001m,2024-08-31,08,31,21,36,4.039897244,4.182529149,4.512780369,4.352364827,0.618955498,2.078259568,58,FALSE,,FALSE,,2024-08-31 21:36,2024-08-31 21:36:00,,4.039897244,2.078259568,,0.007801796,4.032095448
HW,001m,2024-08-31,08,31,21,37,4.063546388,4.029792118,4.129168478,4.35058286,0.625044861,2.077034835,58,FALSE,,FALSE,,2024-08-31 21:37,2024-08-31 21:37:00,,4.063546388,2.077034835,,0.012273944,4.051272443
HW,001m,2024-08-31,08,31,21,38,3.884126776,3.956686457,3.999307066,4.244175854,0.629821042,2.077076524,57,FALSE,,FALSE,,2024-08-31 21:38,2024-08-31 21:38:00,,3.884126776,2.077076524,,0.016746093,3.867380683
HW,001m,2024-08-31,08,31,21,39,3.613474769,3.694882992,3.890994806,4.155196428,0.609627466,2.076129022,57,FALSE,,FALSE,,2024-08-31 21:39,2024-08-31 21:39:00,,3.613474769,2.076129022,,0.021218241,3.592256529
HW,001m,2024-08-31,08,31,21,40,4.288996795,4.010062666,3.827213314,3.989721144,0.657765706,2.072418916,58,FALSE,,FALSE,,2024-08-31 21:40,2024-08-31 21:40:00,,4.288996795,2.072418916,,0.025690389,4.263306406
HW,001m,2024-08-31,08,31,21,41,4.310247951,4.321111161,4.118762062,3.998337565,0.663435167,2.07192758,58,FALSE,,FALSE,,2024-08-31 21:41,2024-08-31 21:41:00,,4.310247951,2.07192758,,0.030162537,4.280085414
HW,001m,2024-08-31,08,31,21,42,4.148507994,4.306490124,4.340653856,4.073738285,0.616166004,2.071691727,57,FALSE,,FALSE,,2024-08-31 21:42,2024-08-31 21:42:00,,4.148507994,2.071691727,,0.034634686,4.113873309
HW,001m,2024-08-31,08,31,21,43,3.793941806,3.985545352,4.159793119,4.061035695,0.611804704,2.069535673,58,FALSE,,FALSE,,2024-08-31 21:43,2024-08-31 21:43:00,,3.793941806,2.069535673,,0.039106834,3.754834972
HW,001m,2024-08-31,08,31,21,44,3.297162443,3.335377291,3.745221231,4.013521796,0.559786891,2.071176948,58,FALSE,,FALSE,,2024-08-31 21:44,2024-08-31 21:44:00,,3.297162443,2.071176948,,0.043578982,3.253583461
HW,001m,2024-08-31,08,31,21,45,4.148487534,3.930566016,3.639134226,3.986541172,0.563645696,2.066237003,58,FALSE,,FALSE,,2024-08-31 21:45,2024-08-31 21:45:00,,4.148487534,2.066237003,,0.04805113,4.100436404
HW,001m,2024-08-31,08,31,21,46,3.921461933,3.87251778,3.818795445,3.893009604,0.558076069,2.067379009,58,FALSE,,FALSE,,2024-08-31 21:46,2024-08-31 21:46:00,,3.921461933,2.067379009,,0.052523278,3.868938654
HW,001m,2024-08-31,08,31,21,47,3.581606927,3.711583141,3.837720757,3.785058198,0.566748891,2.066201292,57,FALSE,,FALSE,,2024-08-31 21:47,2024-08-31 21:47:00,,3.581606927,2.066201292,,0.056995427,3.5246115
HW,001m,2024-08-31,08,31,21,48,3.791695135,3.808201144,3.801309513,3.750520435,0.562241865,2.064968903,58,FALSE,,FALSE,,2024-08-31 21:48,2024-08-31 21:48:00,,3.791695135,2.064968903,,0.061467575,3.73022756
HW,001m,2024-08-31,08,31,21,49,3.574903171,3.48905887,3.649031763,3.747648362,0.54823307,2.064044374,58,FALSE,,FALSE,,2024-08-31 21:49,2024-08-31 21:49:00,,3.574903171,2.064044374,,0.065939723,3.508963448
HW,001m,2024-08-31,08,31,21,50,3.806098971,3.852874301,3.654421054,3.75669953,0.550071475,2.063226005,57,FALSE,,FALSE,,2024-08-31 21:50,2024-08-31 21:50:00,,3.806098971,2.063226005,,0.070411871,3.735687099
HW,001m,2024-08-31,08,31,21,51,3.725951566,3.75636145,3.777029057,3.732087757,0.552639057,2.06343223,58,FALSE,,FALSE,,2024-08-31 21:51,2024-08-31 21:51:00,,3.725951566,2.06343223,,0.07488402,3.651067546
HW,001m,2024-08-31,08,31,21,52,4.355237214,4.275023152,3.926592797,3.791755587,0.545837098,2.062094711,58,FALSE,,FALSE,,2024-08-31 21:52,2024-08-31 21:52:00,,4.355237214,2.062094711,,0.079356168,4.275881046
HW,001m,2024-08-31,08,31,21,53,3.86195336,3.928171518,4.059061382,3.835897567,0.532971109,2.064038895,58,FALSE,,FALSE,,2024-08-31 21:53,2024-08-31 21:53:00,,3.86195336,2.064038895,,0.083828316,3.778125044
HW,001m,2024-08-31,08,31,21,54,3.322099765,3.423236268,3.820693628,3.858809604,0.52648593,2.058167396,58,FALSE,,FALSE,,2024-08-31 21:54,2024-08-31 21:54:00,,3.322099765,2.058167396,,0.088300464,3.233799301
HW,001m,2024-08-31,08,31,21,55,3.915137809,3.751948795,3.597805729,3.812869029,0.536040803,2.059722147,59,FALSE,,FALSE,,2024-08-31 21:55,2024-08-31 21:55:00,,3.915137809,2.059722147,,0.092772613,3.822365196
HW,001m,2024-08-31,08,31,21,56,3.151587427,3.396979335,3.611565972,3.791997615,0.53121691,2.062826245,58,FALSE,,FALSE,,2024-08-31 21:56,2024-08-31 21:56:00,,3.151587427,2.062826245,,0.097244761,3.054342666
HW,001m,2024-08-31,08,31,21,57,3.24869859,3.205874713,3.38947399,3.596988283,0.533490147,2.060586007,58,FALSE,,FALSE,,2024-08-31 21:57,2024-08-31 21:57:00,,3.24869859,2.060586007,,0.101716909,3.146981681
HW,001m,2024-08-31,08,31,21,58,3.285696192,3.148287687,3.179743131,3.440887541,0.534889388,2.059786372,58,FALSE,,FALSE,,2024-08-31 21:58,2024-08-31 21:58:00,,3.285696192,2.059786372,,0.106189057,3.179507134
HW,001m,2024-08-31,08,31,21,59,1.023326675,1.89196645,2.884763566,3.225167169,0.067846137,0.133985117,54,TRUE,1.023326675,TRUE,1.023326675,2024-08-31 21:59,2024-08-31 21:59:00,2024-08-31 21:59,,,0.110661206,0.110661206,
HW,001m,2024-08-31,08,31,22,00,-0.064636049,0.039667118,1.385075759,2.556237237,0.030300172,0.004090282,59,TRUE,-0.064636049,TRUE,-0.064636049,2024-08-31 22:00,2024-08-31 22:00:00,2024-08-31 22:00,,,0.110661206,0.110661206,
HW,001m,2024-08-31,08,31,22,01,-0.049366774,-0.078787211,0.063580105,1.810999829,0.029825388,0.00088238,58,TRUE,-0.049366774,TRUE,-0.049366774,2024-08-31 22:01,2024-08-31 22:01:00,2024-08-31 22:01,,,0.110661206,0.110661206,
HW,001m,2024-08-31,08,31,22,02,0.168697742,0.208876592,0.031465656,1.210594099,0.029576303,0.000549391,59,TRUE,0.168697742,TRUE,0.168697742,2024-08-31 22:02,2024-08-31 22:02:00,2024-08-31 22:02,,,0.110661206,0.110661206,
HW,001m,2024-08-31,08,31,22,03,0.212652648,0.158125665,0.146589695,0.595587956,0.029353129,0.001929863,59,TRUE,0.212652648,TRUE,0.212652648,2024-08-31 22:03,2024-08-31 22:03:00,2024-08-31 22:03,,,0.110661206,0.110661206,
HW,001m,2024-08-31,08,31,22,04,0.064070189,0.130447604,0.167918532,0.119078225,0.029106628,0.001022161,57,TRUE,0.064070189,TRUE,0.064070189,2024-08-31 22:04,2024-08-31 22:04:00,2024-08-31 22:04,,,0.110661206,0.110661206,
HW,001m,2024-08-31,08,31,22,05,3.675205065,2.690442341,0.910602732,0.409837444,0.550361803,1.932964151,53,FALSE,,FALSE,,2024-08-31 22:05,2024-08-31 22:05:00,,3.675205065,1.932964151,,0.107076667,3.568128398
HW,001m,2024-08-31,08,31,22,06,3.879679452,3.829583558,2.688869315,1.164679707,0.584671602,2.059625368,58,FALSE,,FALSE,,2024-08-31 22:06,2024-08-31 22:06:00,,3.879679452,2.059625368,,0.103492128,3.776187324
HW,001m,2024-08-31,08,31,22,07,3.642502702,3.690197955,3.784939258,1.883406753,0.597604771,2.058618816,58,FALSE,,FALSE,,2024-08-31 22:07,2024-08-31 22:07:00,,3.642502702,2.058618816,,0.099907589,3.542595113
HW,001m,2024-08-31,08,31,22,08,3.576196889,3.572597996,3.630448855,2.560801829,0.578173383,2.053471067,58,FALSE,,FALSE,,2024-08-31 22:08,2024-08-31 22:08:00,,3.576196889,2.053471067,,0.09632305,3.479873839
HW,001m,2024-08-31,08,31,22,09,3.616740837,3.591882228,3.581555557,3.249777947,0.54736635,2.056181068,58,FALSE,,FALSE,,2024-08-31 22:09,2024-08-31 22:09:00,,3.616740837,2.056181068,,0.092738512,3.524002325
HW,001m,2024-08-31,08,31,22,10,3.745184655,3.865526409,3.677046809,3.694995315,0.537041228,2.056230949,57,FALSE,,FALSE,,2024-08-31 22:10,2024-08-31 22:10:00,,3.745184655,2.056230949,,0.089153973,3.656030682
HW,001m,2024-08-31,08,31,22,11,3.581757679,3.5198419,3.703820592,3.65639946,0.540379546,2.056692495,58,FALSE,,FALSE,,2024-08-31 22:11,2024-08-31 22:11:00,,3.581757679,2.056692495,,0.085569434,3.496188245
HW,001m,2024-08-31,08,31,22,12,3.656458607,3.679806983,3.647448143,3.640399982,0.584111038,2.053549158,57,FALSE,,FALSE,,2024-08-31 22:12,2024-08-31 22:12:00,,3.656458607,2.053549158,,0.081984895,3.574473712
HW,001m,2024-08-31,08,31,22,13,3.376964129,3.398978537,3.537019916,3.618587283,0.551894754,2.0540441,58,FALSE,,FALSE,,2024-08-31 22:13,2024-08-31 22:13:00,,3.376964129,2.0540441,,0.078400356,3.298563773
HW,001m,2024-08-31,08,31,22,14,3.34064196,3.323057954,3.424938702,3.577105583,0.541902264,2.053243587,58,FALSE,,FALSE,,2024-08-31 22:14,2024-08-31 22:14:00,,3.34064196,2.053243587,,0.074815817,3.265826143
HW,001m,2024-08-31,08,31,22,15,3.616230903,3.627614061,3.454533509,3.529409839,0.551254621,2.053427496,57,FALSE,,FALSE,,2024-08-31 22:15,2024-08-31 22:15:00,,3.616230903,2.053427496,,0.071231279,3.544999625
HW,001m,2024-08-31,08,31,22,16,3.298962463,3.407967414,3.507347253,3.499072991,0.529773051,2.052699916,58,FALSE,,FALSE,,2024-08-31 22:16,2024-08-31 22:16:00,,3.298962463,2.052699916,,0.06764674,3.231315723
HW,001m,2024-08-31,08,31,22,17,3.245642038,3.14701212,3.337622188,3.40543136,0.528212832,2.051896935,58,FALSE,,FALSE,,2024-08-31 22:17,2024-08-31 22:17:00,,3.245642038,2.051896935,,0.064062201,3.181579837
HW,001m,2024-08-31,08,31,22,18,3.293229902,3.301322438,3.223254244,3.373256461,0.520043864,2.051800614,58,FALSE,,FALSE,,2024-08-31 22:18,2024-08-31 22:18:00,,3.293229902,2.051800614,,0.060477662,3.23275224
HW,001m,2024-08-31,08,31,22,19,3.14599843,3.103009088,3.208192719,3.318138538,0.538178729,2.049545462,57,FALSE,,FALSE,,2024-08-31 22:19,2024-08-31 22:19:00,,3.14599843,2.049545462,,0.056893123,3.089105307
HW,001m,2024-08-31,08,31,22,20,3.170727183,3.297234534,3.216011147,3.279060325,0.548868529,2.048102842,58,FALSE,,FALSE,,2024-08-31 22:20,2024-08-31 22:20:00,,3.170727183,2.048102842,,0.053308585,3.117418598
HW,001m,2024-08-31,08,31,22,21,3.410356583,3.377818529,3.307003749,3.238835124,0.53214808,2.049530391,58,FALSE,,FALSE,,2024-08-31 22:21,2024-08-31 22:21:00,,3.410356583,2.049530391,,0.049724046,3.360632537
HW,001m,2024-08-31,08,31,22,22,3.20094843,3.122084432,3.246860789,3.241898432,0.534474519,2.046231871,57,FALSE,,FALSE,,2024-08-31 22:22,2024-08-31 22:22:00,,3.20094843,2.046231871,,0.046139507,3.154808923
HW,001m,2024-08-31,08,31,22,23,3.529205013,3.543033706,3.293746651,3.265998791,0.563610629,2.047665042,57,FALSE,,FALSE,,2024-08-31 22:23,2024-08-31 22:23:00,,3.529205013,2.047665042,,0.042554968,3.486650045
HW,001m,2024-08-31,08,31,22,24,4.316615144,4.140935282,3.651707174,3.41877627,0.582243491,2.049869373,58,FALSE,,FALSE,,2024-08-31 22:24,2024-08-31 22:24:00,,4.316615144,2.049869373,,0.038970429,4.277644715
HW,001m,2024-08-31,08,31,22,25,3.712895894,3.808557359,4.005772404,3.58344451,0.542912937,2.048707125,58,FALSE,,FALSE,,2024-08-31 22:25,2024-08-31 22:25:00,,3.712895894,2.048707125,,0.035385891,3.677510003
HW,001m,2024-08-31,08,31,22,26,3.674510589,3.717569388,3.8904521,3.651075726,0.521083358,2.048117785,57,FALSE,,FALSE,,2024-08-31 22:26,2024-08-31 22:26:00,,3.674510589,2.048117785,,0.031801352,3.642709238
HW,001m,2024-08-31,08,31,22,27,3.326768092,3.291584743,3.5261509,3.692862999,0.527950863,2.053881984,58,FALSE,,FALSE,,2024-08-31 22:27,2024-08-31 22:27:00,,3.326768092,2.053881984,,0.028216813,3.298551279
HW,001m,2024-08-31,08,31,22,28,4.168776353,4.03100509,3.61896181,3.781555429,0.597984135,2.051033075,57,FALSE,,FALSE,,2024-08-31 22:28,2024-08-31 22:28:00,,4.168776353,2.051033075,,0.024632274,4.144144079
HW,001m,2024-08-31,08,31,22,29,3.856705643,3.724432126,3.833292152,3.769042932,0.614693012,2.051182041,58,FALSE,,FALSE,,2024-08-31 22:29,2024-08-31 22:29:00,,3.856705643,2.051182041,,0.021047735,3.835657908
HW,001m,2024-08-31,08,31,22,30,3.834542697,4.113081621,3.955497544,3.761396801,0.587485469,2.053420183,57,FALSE,,FALSE,,2024-08-31 22:30,2024-08-31 22:30:00,,3.834542697,2.053420183,,0.017463196,3.817079501
HW,001m,2024-08-31,08,31,22,31,3.562170539,3.544688768,3.854875031,3.753251207,0.605612417,2.052163521,58,FALSE,,FALSE,,2024-08-31 22:31,2024-08-31 22:31:00,,3.562170539,2.052163521,,0.013878658,3.548291882
HW,001m,2024-08-31,08,31,22,32,3.848245857,3.774970108,3.656915244,3.813678643,0.638569561,2.055981445,58,FALSE,,FALSE,,2024-08-31 22:32,2024-08-31 22:32:00,,3.848245857,2.055981445,,0.010294119,3.837951738
HW,001m,2024-08-31,08,31,22,33,3.591474654,3.831873958,3.783974681,3.819902258,0.602509057,2.057853227,58,FALSE,,FALSE,,2024-08-31 22:33,2024-08-31 22:33:00,,3.591474654,2.057853227,,0.00670958,3.584765074
HW,001m,2024-08-31,08,31,22,34,3.981889546,3.610973951,3.717304274,3.766565477,0.608484576,2.05596605,58,FALSE,,FALSE,,2024-08-31 22:34,2024-08-31 22:34:00,,3.981889546,2.05596605,,0.003125041,3.978764505
HW,001m,2024-08-31,08,31,22,35,4.309033188,4.379542213,3.894438464,3.796790678,0.677220361,2.054029897,57,FALSE,,FALSE,,2024-08-31 22:35,2024-08-31 22:35:00,,4.309033188,2.054029897,,-0.000459498,4.309492686
HW,001m,2024-08-31,08,31,22,36,3.718400246,3.887401311,4.141538499,3.88120392,0.652557416,2.054662179,57,FALSE,,FALSE,,2024-08-31 22:36,2024-08-31 22:36:00,,3.718400246,2.054662179,,-0.004044036,3.722444282
HW,001m,2024-08-31,08,31,22,37,3.493576539,3.535811786,3.825774348,3.864251466,0.647832281,2.049098395,58,FALSE,,FALSE,,2024-08-31 22:37,2024-08-31 22:37:00,,3.493576539,2.049098395,,-0.007628575,3.501205115
HW,001m,2024-08-31,08,31,22,38,3.60974749,3.51758742,3.548889465,3.787447164,0.626321323,2.050976367,58,FALSE,,FALSE,,2024-08-31 22:38,2024-08-31 22:38:00,,3.60974749,2.050976367,,-0.011213114,3.620960604
HW,001m,2024-08-31,08,31,22,39,3.847377275,3.79034531,3.608771911,3.821900765,0.624450875,2.052266439,57,FALSE,,FALSE,,2024-08-31 22:39,2024-08-31 22:39:00,,3.847377275,2.052266439,,-0.014797653,3.862174927
HW,001m,2024-08-31,08,31,22,40,3.602413328,3.678864841,3.722290865,3.71737642,0.63355899,2.049413589,58,FALSE,,FALSE,,2024-08-31 22:40,2024-08-31 22:40:00,,3.602413328,2.049413589,,-0.018382192,3.62079552
HW,001m,2024-08-31,08,31,22,41,3.596014374,3.60413407,3.678432304,3.635875439,0.610449533,2.049607605,58,FALSE,,FALSE,,2024-08-31 22:41,2024-08-31 22:41:00,,3.596014374,2.049607605,,-0.021966731,3.617981105
HW,001m,2024-08-31,08,31,22,42,3.719142813,3.702686217,3.652466181,3.649095265,0.63262111,2.047728771,58,FALSE,,FALSE,,2024-08-31 22:42,2024-08-31 22:42:00,,3.719142813,2.047728771,,-0.025551269,3.744694083
HW,001m,2024-08-31,08,31,22,43,3.396747587,3.560663327,3.626311405,3.666595498,0.600045901,2.045793268,57,FALSE,,FALSE,,2024-08-31 22:43,2024-08-31 22:43:00,,3.396747587,2.045793268,,-0.029135808,3.425883395
HW,001m,2024-08-31,08,31,22,44,3.190375886,3.080085825,3.388908099,3.561930835,0.549398345,2.042048,58,FALSE,,FALSE,,2024-08-31 22:44,2024-08-31 22:44:00,,3.190375886,2.042048,,-0.032720347,3.223096233
HW,001m,2024-08-31,08,31,22,45,3.693405767,3.704281308,3.371298527,3.525849551,0.606976266,2.041498503,58,FALSE,,FALSE,,2024-08-31 22:45,2024-08-31 22:45:00,,3.693405767,2.041498503,,-0.036304886,3.729710653
HW,001m,2024-08-31,08,31,22,46,3.591344491,3.452034823,3.504802351,3.492006465,0.603648945,2.045970032,58,FALSE,,FALSE,,2024-08-31 22:46,2024-08-31 22:46:00,,3.591344491,2.045970032,,-0.039889425,3.631233916
HW,001m,2024-08-31,08,31,22,47,3.964114918,3.981592181,3.70708276,3.547250109,0.629288389,2.043565498,58,FALSE,,FALSE,,2024-08-31 22:47,2024-08-31 22:47:00,,3.964114918,2.043565498,,-0.043473963,4.007588881
HW,001m,2024-08-31,08,31,22,48,3.951322539,3.900656827,3.931097215,3.613601234,0.614698619,2.044672771,58,FALSE,,FALSE,,2024-08-31 22:48,2024-08-31 22:48:00,,3.951322539,2.044672771,,-0.047058502,3.998381041
HW,001m,2024-08-31,08,31,22,49,3.861786296,3.893582805,3.913336322,3.756522347,0.582088633,2.043883039,56,FALSE,,FALSE,,2024-08-31 22:49,2024-08-31 22:49:00,,3.861786296,2.043883039,,-0.050643041,3.912429337
HW,001m,2024-08-31,08,31,22,50,3.335327768,3.499215409,3.742104244,3.761222483,0.579726491,2.0409092,59,FALSE,,FALSE,,2024-08-31 22:50,2024-08-31 22:50:00,,3.335327768,2.0409092,,-0.05422758,3.389555348
HW,001m,2024-08-31,08,31,22,51,3.625989465,3.591971294,3.544253554,3.771381757,0.555109913,2.040068081,58,FALSE,,FALSE,,2024-08-31 22:51,2024-08-31 22:51:00,,3.625989465,2.040068081,,-0.057812119,3.683801584
HW,001m,2024-08-31,08,31,22,52,3.925158894,3.943724007,3.686338374,3.753149397,0.576077887,2.040777267,57,FALSE,,FALSE,,2024-08-31 22:52,2024-08-31 22:52:00,,3.925158894,2.040777267,,-0.061396658,3.986555551
HW,001m,2024-08-31,08,31,22,53,3.457476319,3.520631892,3.757665274,3.703843621,0.543750819,2.04246626,58,FALSE,,FALSE,,2024-08-31 22:53,2024-08-31 22:53:00,,3.457476319,2.04246626,,-0.064981196,3.522457515
HW,001m,2024-08-31,08,31,22,54,3.421350498,3.409055172,3.551466438,3.608023121,0.578878617,2.042682741,58,FALSE,,FALSE,,2024-08-31 22:54,2024-08-31 22:54:00,,3.421350498,2.042682741,,-0.068565735,3.489916233
HW,001m,2024-08-31,08,31,22,55,3.478160398,3.251216995,3.330533761,3.538554001,0.576139041,2.040709862,58,FALSE,,FALSE,,2024-08-31 22:55,2024-08-31 22:55:00,,3.478160398,2.040709862,,-0.072150274,3.550310672
HW,001m,2024-08-31,08,31,22,56,4.309760987,4.240941231,3.60370943,3.632264413,0.556780166,2.039365625,58,FALSE,,FALSE,,2024-08-31 22:56,2024-08-31 22:56:00,,4.309760987,2.039365625,,-0.075734813,4.3854958
HW,001m,2024-08-31,08,31,22,57,4.558188037,4.598224897,4.255616655,3.767552525,0.582999044,2.03855389,57,FALSE,,FALSE,,2024-08-31 22:57,2024-08-31 22:57:00,,4.558188037,2.03855389,,-0.079319352,4.637507389
HW,001m,2024-08-31,08,31,22,58,3.307343636,3.476602997,4.173222924,3.796426816,0.611722194,2.041453796,58,FALSE,,FALSE,,2024-08-31 22:58,2024-08-31 22:58:00,,3.307343636,2.041453796,,-0.08290389,3.390247527
HW,001m,2024-08-31,08,31,22,59,0.096610059,1.003953449,2.839179495,3.487554369,0.068323799,0.122317161,56,TRUE,0.096610059,TRUE,0.096610059,2024-08-31 22:59,2024-08-31 22:59:00,2024-08-31 22:59,,,-0.086488429,-0.086488429,
HW,001m,2024-08-31,08,31,23,00,-0.00014681,0.014571265,0.966728072,2.841259754,0.029939801,0.003103093,58,TRUE,-0.00014681,TRUE,-0.00014681,2024-08-31 23:00,2024-08-31 23:00:00,2024-08-31 23:00,,,-0.086488429,-0.086488429,
HW,001m,2024-08-31,08,31,23,01,-0.161315432,-0.15115274,-0.064556617,2.032445998,0.029360272,-0.000678576,58,TRUE,-0.161315432,TRUE,-0.161315432,2024-08-31 23:01,2024-08-31 23:01:00,2024-08-31 23:01,,,-0.086488429,-0.086488429,
HW,001m,2024-08-31,08,31,23,02,-0.075827348,-0.030867443,-0.060423698,1.122290108,0.02904558,0.001889476,59,TRUE,-0.075827348,TRUE,-0.075827348,2024-08-31 23:02,2024-08-31 23:02:00,2024-08-31 23:02,,,-0.086488429,-0.086488429,
HW,001m,2024-08-31,08,31,23,03,-0.022322507,-0.128599194,-0.101034835,0.333840654,0.028784345,0.00044691,58,TRUE,-0.022322507,TRUE,-0.022322507,2024-08-31 23:03,2024-08-31 23:03:00,2024-08-31 23:03,,,-0.086488429,-0.086488429,
HW,001m,2024-08-31,08,31,23,04,0.161162622,0.103942611,-0.052833753,-0.05696629,0.028537482,-9.01937E-05,58,TRUE,0.161162622,TRUE,0.161162622,2024-08-31 23:04,2024-08-31 23:04:00,2024-08-31 23:04,,,-0.086488429,-0.086488429,
HW,001m,2024-08-31,08,31,23,05,4.083949167,3.076152,1.032116676,0.355562654,0.543157782,1.919924413,53,FALSE,,FALSE,,2024-08-31 23:05,2024-08-31 23:05:00,,4.083949167,1.919924413,,-0.086784793,4.17073396
HW,001m,2024-08-31,08,31,23,06,3.583541697,3.652291524,2.838613001,1.093958917,0.553064261,2.04093241,57,FALSE,,FALSE,,2024-08-31 23:06,2024-08-31 23:06:00,,3.583541697,2.04093241,,-0.087081157,3.670622854
HW,001m,2024-08-31,08,31,23,07,3.664647623,3.708226375,3.763134777,1.846180976,0.575141785,2.036603706,58,FALSE,,FALSE,,2024-08-31 23:07,2024-08-31 23:07:00,,3.664647623,2.036603706,,-0.087377521,3.752025144
HW,001m,2024-08-31,08,31,23,08,3.423631296,3.443618009,3.609957254,2.590625226,0.585893232,2.038315531,58,FALSE,,FALSE,,2024-08-31 23:08,2024-08-31 23:08:00,,3.423631296,2.038315531,,-0.087673885,3.511305181
